listingid,sellercity,sellerrating,sellerrevcnt,vehcertified,vehlistdays,vehmileage,enginesize,cylinders,owners,black_x,blue_x,brown_x,green,metallic,pearlcoat,clearcoat,granite,red_x,silver_x,white,none_x,black_y,blue_y,brown_y,beige,trim,red_y,silver_y,frost,maple,tan,cirrus,carbon,plum,none_y,Accident(s) Reported,Buyback Protection Eligible,Non-Personal Use Reported,Title Issue(s) Reported,None of the above,Digital Motorworks (DMi),HomeNet Automotive,Inventory Command Center,Jeep Certified Program,My Dealer Center,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,_4_wd,awd,fwd,hybrid,Diesel,E85 Flex Fuel,Gasoline,Unknown,Cadillac,Jeep,Fair Price,Good Deal,Great Deal,2015,2016,2017,2018,2019,alarm,am,anti,assist,automatic_x,auxilliary,bluetooth,braking,card,cooler,engine,fm,front_x,memory,slot,speakers,theft,wheels,4wd,6l,all,amp,automatic_y,br,cadillac,call,camera,car,carfax,certified,cherokee,clean,control,free,from,front_y,grand,gt,have,it,jeep,leather,limited,lt,navigation,new,on,one,owned,owner,power,price,radio,rear,seat,service,speed,steering,system,that,this,us,v6,vehicles,warranty,wheel,x27,x3d
8972588,5,3.5,72,0,1.791759469228055,40268.0,3.6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5748106716027347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570866006393213,0.0,0.0,0.0,0.0,0.0,0.586263332092565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8976359,2,0.0,0,0,3.2188758248682006,42473.0,3.6,6,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3241616824407643,0.0,0.3141911765004654,0.2546846270916494,0.0,0.3107359597296487,0.0,0.27870269561115385,0.31977713966840293,0.2705547422864099,0.2815478868806825,0.0,0.0,0.3075409125021101,0.31977713966840293,0.0,0.32487149399000864,0.0,0.08120341850438773,0.0710246366679479,0.0,0.08954053222478352,0.06599837356324319,0.0,0.0,0.0725405863096998,0.13920758569823366,0.20314410277661657,0.0,0.0,0.296645126638386,0.0,0.22769401646517035,0.0,0.0,0.07011425631669968,0.2962367380933511,0.0,0.0,0.07705061202861345,0.280530465180107,0.20340266589882663,0.23791005561772594,0.0,0.07072493273517824,0.0,0.0,0.0,0.0,0.0,0.3823031735685859,0.0,0.16640984056535957,0.2788503777557316,0.08078633580473807,0.0,0.14622563828282364,0.22782258878196668,0.08085960236334318,0.0,0.26086835996811675,0.07217035475235743,0.0,0.0,0.0,0.28060394106692305,0.0,0.0
8976371,1,4.5,6,0,5.375278407684165,14796.0,3.6,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603017243982085,0.0,0.0,0.0,0.0,0.0,0.7977281513524835,0.0,0.0,0.0,0.0,0.0,0.17447086360273834,0.0,0.0,0.3514854535566227,0.0,0.13562387386670322,0.0,0.2830745705322392,0.1445041986633892,0.0,0.13991050407998945,0.0,0.0,0.14410686368303058,0.13661851841274245,0.0,0.0,0.15152428679995636,0.30026819112497694,0.0,0.132110892116725,0.0,0.0,0.13780842916563263,0.15143662065526273,0.0,0.2579041022661646,0.29296599360530984,0.1295340254533883,0.12415376439638984,0.1526290814000243,0.0,0.27167175029101703,0.0,0.0,0.0,0.0,0.0,0.3311032278822441,0.25415265533606995,0.14062485231324784,0.0,0.0,0.0,0.0,0.13953731775891026,0.0
8976437,2,4.9,100,0,3.9512437185814275,3429.0,3.6,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3857929505719497,0.0,0.37392680132062367,0.3031065640182777,0.0,0.0,0.4225114164152295,0.3316910699087051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4259640498833497,0.38663771510386824,0.0,0.0,0.0,0.16805701141811016,0.21254225901887258,0.3133205278138955,0.0,0.0,0.0,0.0,0.16073430820548337,0.0,0.17603654952703884,0.0,0.0,0.36031801778958494,0.18164560553070244,0.0,0.1664301300953724,0.0,0.0,0.0,0.0,0.0,0.1609388918680551,0.0,0.0,0.16787969201206004,0.18448169962373262,0.0,0.0,0.0,0.15779972553101515,0.0,0.0,0.0,0.3309534115102389,0.19176243298053247,0.18653306018865887,0.0,0.18026073954860997,0.0,0.0,0.0,0.0,0.0,0.16721787251427236,0.0,0.3330346271241778,0.33997168491630664,0.0
8979434,3,3.9,344,0,4.31748811353631,25429.0,3.6,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603017243982085,0.0,0.0,0.0,0.0,0.0,0.7977281513524835,0.0,0.0,0.0,0.0,0.0,0.18785401363996404,0.1384630966503606,0.0,0.1261489584817195,0.0,0.04867572828525194,0.047354637559962366,0.0,0.05186289780463251,0.0,0.0,0.21230973435909906,0.05351540632675498,0.0,0.5393597941525448,0.0,0.0,0.0,0.0,0.0,0.09482982169520085,0.0,0.0,0.04945977033568995,0.054350960412007904,0.04843622985442943,0.04628119536645122,0.0,0.0,0.4901498683055156,0.054778937386474005,0.17456204292438174,0.24375908022176984,0.33897581466431076,0.0,0.051129680912802226,0.1593222147079361,0.16964161891681523,0.0,0.13682398136930474,0.050470591247680344,0.0,0.0,0.0,0.1962335762470982,0.0,0.0
8979469,1,4.7,218,0,3.5553480614894135,36407.0,3.6,6,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5748106716027347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570866006393213,0.0,0.0,0.0,0.0,0.0,0.586263332092565,0.0,0.2841545451415824,0.0,0.0,0.2640455298296629,0.0,0.3608441821564485,0.0,0.0,0.0,0.5812235519814394,0.0,0.0,0.28727158355477833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647711133286919,0.0,0.26596605352050867,0.0,0.0,0.0,0.0,0.0,0.0,0.2925089214363018,0.0,0.0,0.0,0.0,0.0,0.269404334712321,0.0,0.0,0.0,0.0,0.0
8980551,2,0.0,0,0,3.9318256327243257,31743.0,3.6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603017243982085,0.0,0.0,0.0,0.0,0.0,0.7977281513524835,0.0,0.0,0.0,0.0,0.23585970681714097,0.0,0.0,0.0,0.0,0.0,0.0,0.22558265489133852,0.0,0.0,0.0,0.0,0.0,0.5098612536730697,0.0,0.0,0.0,0.0,0.2590608273454993,0.0,0.0,0.0,0.26418872730264786,0.0,0.0,0.0,0.2307350216682344,0.0,0.0,0.0,0.0,0.26094969288108366,0.0,0.0,0.0,0.2617899278141045,0.0,0.0,0.0,0.0,0.4345243825522283,0.0,0.0,0.23468201685247989,0.25072200503002595,0.0,0.0,0.0
8980749,1,4.9,305,1,3.044522437723423,25379.0,3.6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835762221667927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136413389514322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238585917192022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47738746124824727,0.0
8981516,1,3.0,51,0,2.4849066497880004,42225.0,3.6,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35329174633768545,0.0,0.34242526320187516,0.27757129094680444,0.0,0.0,0.0,0.303747689424945,0.3485131964446922,0.0,0.0,0.0,0.3286219036033542,0.33517738811714815,0.3485131964446922,0.0,0.35406534351275876,0.0,0.18341167470229883,0.16042117187082142,0.0,0.0,0.14906850531432106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16750581586070176,0.0,0.17142850078950456,0.5185291707945805,0.1670452346411207,0.31672984729964937,0.16727521218553126,0.0,0.0,0.0,0.15840639277063862,0.0,0.0,0.0,0.15974423977563904,0.0,0.0,0.0,0.0,0.0,0.4317482354787144,0.0,0.0,0.0,0.18246962278082748,0.0,0.33027537135540797,0.0,0.1826351077131239,0.0,0.0,0.0,0.15209385111223805,0.0,0.0,0.0,0.0,0.0
8982552,4,4.6,243,0,3.332204510175204,4549.0,3.6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3675037745906152,0.0,0.28702422840944625,0.34487117466090844,0.35019290366660494,0.0,0.3140920874452224,0.0,0.3049095150895331,0.31729855827991427,0.3649817626906736,0.33981341513547497,0.0,0.0,0.0,0.0,0.0,0.11645178921026746,0.20370930609392487,0.0,0.0,0.09464661498200352,0.0,0.0,0.0,0.0,0.0,0.10416923509053075,0.31905851127141743,0.10635283709047248,0.1029719495024949,0.0,0.0,0.3181812142206612,0.0,0.10620642214379225,0.0,0.22303902500195807,0.11049635342622141,0.0,0.0,0.22745390245938496,0.0,0.0,0.3343649747561548,0.2979777845651743,0.09490669899900694,0.21561840333465607,0.09533502302454284,0.0,0.22466524820109376,0.0,0.0,0.0,0.11269432521559739,0.10484926324578377,0.0,0.0,0.0,0.0,0.10349769866397476,0.1931349366789044,0.20205003110895678,0.3237895446492204,0.0,0.20539458037788774,0.0
8984869,7,4.6,162,0,1.3862943611198906,43118.0,3.6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36473102516811146,0.0,0.0,0.5084120251683658,0.3991270342783293,0.0,0.0,0.0,0.0,0.43181196219935497,0.0,0.0,0.5125666120161824,0.0,0.0,0.0,0.0,0.32608636194455165,0.10310062552301233,0.15198644521767615,0.0,0.20770442339553327,0.08352619354060574,0.08014464961524821,0.0,0.16727816145843777,0.0,0.0,0.08267776171918073,0.2621761892868053,0.0,0.0,0.16146483619698035,0.0,0.0,0.1790814629836982,0.08871922133697359,0.0,0.07806871207247103,0.0,0.0,0.0,0.5369335599392424,0.07975031513895262,0.0,0.0865616658677564,0.07654595601227096,0.220099743406731,0.1803871825977285,0.09580554319468589,0.0,0.09302068625492538,0.09048400668624103,0.0,0.08744141090103051,0.18621009672522937,0.09782994478973876,0.1501872415966657,0.08309989380570433,0.0,0.3244581540524225,0.0,0.16154941862303746,0.0,0.0
8984886,11,4.7,107,0,4.564348191467836,19529.0,3.6,6,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46381647889167626,0.0,0.0,0.6465308928163939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056996603454256,0.0,0.1560029925058828,0.0,0.0,0.0,0.0,0.0,0.4779981597942361,0.15288216150948625,0.0,0.0,0.16289251743810387,0.0,0.0,0.16670716721540219,0.0,0.0,0.1540033756718361,0.0,0.0,0.0,0.0,0.0,0.14892214895441128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598098717963118,0.0,0.0,0.0,0.17744420429836205,0.0,0.0,0.1668013019978975,0.0,0.0,0.0,0.0,0.1479050155197687,0.0,0.33061580985803196,0.3081680989093975,0.15729359545639401,0.0
8985319,1,0.0,0,0,4.477336814478207,41569.0,3.6,6,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829085710994814,0.0,0.0,0.8125377515775872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037591752554285,0.0,0.0,0.0,0.3173892010570198,0.0,0.0,0.29320280094143536,0.0,0.0,0.0,0.0,0.2932795784379605,0.2835287928278595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277998469910286,0.5329033265968914,0.3275637497136808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29335639354286164,0.0,0.0
8987377,1,4.2,261,1,2.3978952727983707,22647.0,3.6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603017243982085,0.0,0.0,0.0,0.0,0.0,0.7977281513524835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8988647,2,4.7,416,0,2.6390573296152584,26922.0,3.6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4043744162088903,0.0,0.0,0.5636724097608034,0.442509000722092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568278567491423,0.0,0.0,0.0,0.10746150582417248,0.3213632207695173,0.0,0.1997133653273016,0.0,0.13646397654171974,0.0,0.2106234890185739,0.0,0.1099035000219315,0.11220730404084284,0.0,0.10864030675247341,0.2296699945672348,0.23156513510662632,0.0,0.10608408457983375,0.0,0.0,0.11765839246055168,0.11657891094859339,0.0,0.30775175758136697,0.0,0.0,0.1070080485813368,0.23518063964861005,0.10479358076637697,0.0,0.11374383797204894,0.0,0.1928104417490584,0.0,0.0,0.0,0.0,0.23779575155831853,0.11062096208557065,0.11489984133125321,0.1223419793181426,0.25710118393466525,0.0,0.0,0.10188327436156448,0.4263447951617545,0.0,0.10613965611758244,0.10835052810672789,0.0
8989401,3,4.6,263,1,2.4849066497880004,11079.0,3.6,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11702500706523349,0.2587697417235603,0.0,0.4715123985337456,0.0,0.0,0.08849973478310443,0.18987011889819808,0.0969250940835809,0.0,0.18768781664016673,0.09919490545598504,0.10001342024275538,0.09665858466233103,0.27490750178602286,0.0,0.0,0.3049012947003213,0.0,0.0,0.0,0.20729104647015092,0.0,0.0,0.10157496349917224,0.18104218369669203,0.17298721841929898,0.09825235791117055,0.08688396406626707,0.0,0.1023747974897833,0.0,0.182221763799028,0.0,0.20540887056760912,0.0,0.0,0.0,0.11104248807545046,0.08523548193718182,0.0,0.0,0.2762086862548842,0.29508692891481836,0.0,0.09359359642869282,0.0
8989494,5,4.8,1016,0,2.6390573296152584,11172.0,5.7,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5748106716027347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570866006393213,0.0,0.0,0.0,0.0,0.0,0.586263332092565,0.0754617910483336,0.0,0.19738087338746732,0.3328376591799812,0.1839955349326906,0.0,0.0,0.20223443793799364,0.06468233688791984,0.0,0.0,0.2067527418259132,0.13783516121727546,0.0,0.07053150639022296,0.28445401128347314,0.06872808185503207,0.13031341431504406,0.13764540485221377,0.0,0.0,0.2148078477041681,0.19552130688595207,0.12601382023427907,0.07369607189772923,0.0,0.0657242046488608,0.0,0.2574563255563385,0.18450114517395586,0.06986131775629488,0.061777939487698504,0.0,0.07279253556577452,0.0,0.3887006728444857,0.0,0.0730269210926178,0.13588650287440074,0.0,0.15028457003849513,0.23686682056736627,0.1818174102175127,0.1341348512295017,0.0,0.06546510505443173,0.0,0.06519083912393081,0.19964626149646678,0.0
